,0,1,2,3,4,5,6,7,8,9,10,11
2.4170599999999998,0.89857274,0.93655336,0.92204964,0.9492921,0.9401825,0.9642934,0.98941594,1.0091598,1.0425755,1.0343432,1.0695968,1.057259
2.42368,0.8986262,0.9368353,0.92256504,0.9499897,0.940095,0.9643339,0.9899297,1.0097241,1.04329,1.0343953,1.0699806,1.0572968
2.4303000000000003,0.89955574,0.9370251,0.92293024,0.9504645,0.94062096,0.9644191,0.9897474,1.0100186,1.0437536,1.0349634,1.0709331,1.0578051
2.43692,0.89962447,0.93708616,0.9231837,0.95123124,0.94059986,0.9646119,0.99029416,1.0104227,1.0443969,1.0353638,1.0714191,1.0583239
2.44354,0.9000811,0.937115,0.92323256,0.95158696,0.94104224,0.9647065,0.9901736,1.0108619,1.0445429,1.0355788,1.0719005,1.0582919
2.45017,0.90029585,0.93669546,0.92400765,0.951671,0.941236,0.9640981,0.99008614,1.011072,1.0447876,1.0356874,1.0718132,1.058385
2.45679,0.8992705,0.9365738,0.92314947,0.95064664,0.94072783,0.9634118,0.98917377,1.0107703,1.044728,1.0351166,1.0717099,1.0577394
2.4634099999999997,0.90026474,0.93659174,0.9242532,0.9508745,0.9417541,0.96368355,0.9893032,1.0115701,1.0448904,1.035345,1.0722834,1.0578507
2.4700300000000004,0.8996495,0.93650514,0.9248928,0.9508735,0.942019,0.96354884,0.9887982,1.0112913,1.0456278,1.034894,1.0730394,1.057847
2.47666,0.90055704,0.9364159,0.9255343,0.9512768,0.942516,0.96404016,0.9891314,1.0119021,1.0456468,1.0358865,1.0735114,1.0581383
2.48328,0.90049005,0.936983,0.9260805,0.9517702,0.94364583,0.96438396,0.98875546,1.0121794,1.0462985,1.0359453,1.0740674,1.058252
2.4899,0.9004182,0.93675846,0.92602044,0.95203483,0.9431348,0.96386546,0.9888491,1.0123544,1.0467519,1.0360962,1.0740837,1.0587512
2.4965300000000004,0.90101236,0.9368392,0.9262898,0.9518833,0.94327515,0.96401894,0.988829,1.0131202,1.0475255,1.0367907,1.0746465,1.0589917
2.50312,0.90034443,0.9365411,0.92620784,0.9521308,0.94245934,0.96324813,0.98851645,1.0129176,1.0472676,1.0362576,1.0746076,1.0588351
2.5097199999999997,0.9012914,0.9367221,0.926751,0.9530528,0.9429901,0.96364474,0.98887163,1.0140259,1.0477623,1.0372522,1.0758735,1.0593355
2.5163200000000003,0.90111065,0.93653387,0.9269929,0.9531489,0.94288915,0.9631576,0.98890877,1.0145082,1.0486914,1.0373077,1.0759252,1.0592899
2.52292,0.90199614,0.93681395,0.9277386,0.9542644,0.9435378,0.9634504,0.98906755,1.0154951,1.0489485,1.0379323,1.0764542,1.0601583
2.52951,0.90177536,0.93682146,0.92835045,0.95467216,0.94400626,0.9631234,0.9893379,1.0158114,1.0493733,1.0384705,1.0778515,1.0606161
2.5361100000000003,0.9010219,0.93643236,0.92838347,0.95508075,0.94400865,0.9629665,0.98920137,1.0163174,1.0497208,1.0386249,1.0779526,1.0600492
2.54271,0.9011621,0.93652827,0.92930937,0.9559651,0.94509965,0.9630177,0.9896776,1.0172118,1.0508176,1.0394856,1.0790713,1.0608618
2.5493099999999997,0.90166986,0.9368153,0.93108463,0.95690286,0.9469376,0.9641612,0.99054426,1.0185349,1.051919,1.0403956,1.0804689,1.0619925
2.55591,0.9024059,0.93646264,0.93148386,0.9574261,0.9473019,0.9635576,0.99033076,1.0199292,1.0534252,1.041297,1.0817875,1.0624892
2.56251,0.9024712,0.9362114,0.9319872,0.95834506,0.94841176,0.96401644,0.99051845,1.0208892,1.053668,1.0422444,1.0823619,1.0630912
2.5691100000000002,0.90156925,0.93607306,0.932732,0.9590611,0.94928694,0.96404743,0.9912332,1.0215067,1.0547417,1.0428343,1.0834727,1.0641391
2.57571,0.90219486,0.9356404,0.93357265,0.959814,0.94995844,0.9639012,0.9915582,1.0236123,1.0560595,1.0445632,1.0848601,1.0653728
2.58231,0.90237886,0.93518734,0.9342018,0.9612263,0.95022446,0.96433437,0.9924358,1.0251433,1.0570823,1.045753,1.0864137,1.0663254
2.58891,0.9014547,0.93461674,0.9332683,0.9614578,0.9488349,0.96355826,0.99239916,1.0257316,1.0575352,1.0463753,1.0866559,1.0670273
2.5955100000000004,0.9016273,0.93534666,0.933697,0.96317244,0.94978064,0.96462655,0.9935216,1.0262138,1.05762,1.0480535,1.0872912,1.0696315
